DATE,OPEN,CLOSE,CHOICES,INDIC1,INDIC2,ACCOUNT,POSITION,MKTVALUE,NETWORTH,FLOW,COMMISSION,HIST_PRICE
2025-06-03,138.77999877929688,141.22000122070313,buy,137.54600219726564,130.6110004425049,40.616167297412176,829,117071.38101196289,117111.9971792603,-0,-0,107.66999816894533
2025-06-04,142.19000244140625,141.9199981689453,buy,138.96800231933594,132.03000030517578,40.616167297412176,829,117651.67848205566,117692.29464935308,-0,-0,107.66999816894533
2025-06-05,142.1699981689453,139.99000549316406,buy,139.1280029296875,133.1765007019043,40.616167297412176,829,116051.71455383301,116092.33072113042,-0,-0,107.66999816894533
2025-06-06,142.50999450683594,141.72000122070313,buy,140.4460021972656,134.39400062561035,40.616167297412176,829,117485.88101196289,117526.4971792603,-0,-0,107.66999816894533
2025-06-09,143.19000244140625,142.6300048828125,buy,141.49600219726563,135.69300079345703,40.616167297412176,829,118240.27404785156,118280.89021514897,-0,-0,107.66999816894533
2025-06-10,142.69000244140625,143.9600067138672,buy,142.04400329589845,136.7410011291504,40.616167297412176,829,119342.8455657959,119383.46173309331,-0,-0,107.66999816894533
2025-06-11,144.61000061035156,142.8300018310547,buy,142.22600402832032,137.38600158691406,40.616167297412176,829,118406.07151794434,118446.68768524175,-0,-0,107.66999816894533
2025-06-12,141.97000122070313,145,buy,143.2280029296875,137.86900177001954,40.616167297412176,829,120205,120245.61616729741,-0,-0,107.66999816894533
2025-06-13,142.47999572753906,141.97000122070313,buy,143.2780029296875,138.22600173950195,40.616167297412176,829,117693.13101196289,117733.7471792603,-0,-0,107.66999816894533
2025-06-16,143.35000610351563,144.69000244140625,buy,143.69000244140625,138.69050216674805,40.616167297412176,829,119948.01202392578,119988.6281912232,-0,-0,107.66999816894533
2025-06-17,144.49000549316406,144.1199951171875,buy,143.7220001220703,139.11800155639648,40.616167297412176,829,119475.47595214844,119516.09211944585,-0,-0,107.66999816894533
2025-06-18,144.00999450683594,145.47999572753906,buy,144.2519989013672,139.67300109863282,40.616167297412176,829,120602.91645812988,120643.5326254273,-0,-0,107.66999816894533
2025-06-20,145.4499969482422,143.85000610351563,buy,144.02200012207032,140.2755012512207,40.616167297412176,829,119251.65505981445,119292.27122711187,-0,-0,107.66999816894533
2025-06-23,142.5,144.1699981689453,buy,144.46199951171874,140.84250106811524,40.616167297412176,829,119516.92848205566,119557.54464935308,-0,-0,107.66999816894533
2025-06-24,145.55999755859375,147.89999389648438,buy,145.10399780273437,141.67300109863282,40.616167297412176,829,122609.09494018555,122649.71110748296,-0,-0,107.66999816894533
2025-06-25,149.27000427246094,154.30999755859375,buy,147.14199829101563,142.6135009765625,40.616167297412176,829,127922.98797607422,127963.60414337163,-0,-0,107.66999816894533
2025-06-26,155.97999572753906,155.02000427246094,buy,149.05,143.62400131225587,40.616167297412176,829,128511.58354187012,128552.19970916753,-0,-0,107.66999816894533
2025-06-27,156.0399932861328,157.75,buy,151.8299987792969,144.55200119018554,40.616167297412176,829,130774.75,130815.36616729741,-0,-0,107.66999816894533
2025-06-30,158.39999389648438,157.99000549316406,buy,154.59400024414063,145.69500122070312,40.616167297412176,829,130973.71455383301,131014.33072113042,-0,-0,107.66999816894533
2025-07-01,156.2899932861328,153.3000030517578,buy,155.67400207519532,146.4910011291504,40.616167297412176,829,127085.70252990723,127126.31869720464,-0,-0,107.66999816894533
2025-07-02,152.97999572753906,157.25,buy,156.26200256347656,147.29250106811523,40.616167297412176,829,130360.25,130400.86616729741,-0,-0,107.66999816894533
2025-07-03,158.3699951171875,159.33999633789063,buy,157.1260009765625,148.1635009765625,40.616167297412176,829,132092.85696411133,132133.47313140874,-0,-0,107.66999816894533
2025-07-07,158.1999969482422,158.24000549316406,buy,157.2240020751953,149.0760009765625,40.616167297412176,829,131180.964553833,131221.58072113042,-0,-0,107.66999816894533
2025-07-08,159.3300018310547,160,buy,157.6260009765625,149.99000091552733,40.616167297412176,829,132640,132680.6161672974,-0,-0,107.66999816894533
2025-07-09,161.22000122070313,162.8800048828125,buy,159.54200134277343,151.00250091552735,40.616167297412176,829,135027.52404785156,135068.14021514897,-0,-0,107.66999816894533
2025-07-10,164.32000732421875,164.10000610351563,buy,160.91200256347656,152.00950088500977,40.616167297412176,829,136038.90505981445,136079.52122711187,-0,-0,107.66999816894533
2025-07-11,163.72000122070313,164.9199981689453,buy,162.0280029296875,153.1140007019043,40.616167297412176,829,136718.67848205566,136759.29464935308,-0,-0,107.66999816894533
2025-07-14,165.3699951171875,164.07000732421875,buy,163.19400329589843,154.06750106811523,40.616167297412176,829,136014.03607177734,136054.65223907476,-0,-0,107.66999816894533
2025-07-15,171.19000244140625,170.6999969482422,buy,165.33400268554686,155.50400085449218,40.616167297412176,829,141510.29747009277,141550.9136373902,-0,-0,107.66999816894533
2025-07-16,171.05999755859375,171.3699951171875,buy,167.03200073242186,156.83800048828124,40.616167297412176,829,142065.72595214844,142106.34211944585,-0,-0,107.66999816894533
2025-07-17,172.02000427246094,173,buy,168.81199951171874,158.28200073242186,40.616167297412176,829,143417,143457.6161672974,-0,-0,107.66999816894533
